PRIMARY_KEY,CUSTOMER_ID,PR_ID,CUSTOMER,CONCEPT,APPROVER,APP_STATUS,APP_NOTES,APP_DATE,AUDIT_FLAG,SR,PRICE_RULE,VERSION_DATE,SHAREPOINT,ORIG_MOD,ADD_MOD,SUBMIT_DATE,PACKET,SALES_POSTED_OT,SYS_REP,NID,APP_BASE,BASE_NOTES,PTF,DPM_ASS,EXP_DATE,ADJ_DATE,ADJ_NOTES,MOD_TYPE,PRN_ATTACHED,MTRCS_SUBMIT,MTRCS_NOTES,MTRCS_SPLITS,MTRCS_BASE,MTRCS_FREQ,MTRCS_UPCH,MTRCS_AUDIT_N,MTRCS_ITM,MTRCS_BACKUP,MTRCS_DOWNLOAD,MTRCS_POSTED,MTRCS_GRADE
36880,1136.0,1136-10,RESTAURANT PARTNERS,SOUP COOP,LISA HERMAN,VOID,copied for PAC wave 2; created earlier version per Michelle Young,,YES,,&SOUPCOO,2023-01-25,,2023-01-24,,,,,,,,,NO,SAMANTHA LYNCH,2039-12-31 00:00:00,,,,YES,PASS,FAIL,,,,,FAIL,,,,,0.1
36870,,,,THE MELT,LISA HERMAN,VOID,copied for PAC wave 2; no QA review required,,YES,,&THEMELT,2023-02-01,,2023-01-24,,,THEMELT,,,,,,NO,SAMANTHA LYNCH,2039-12-31 00:00:00,,,,NO,PASS,PASS,,,,,FAIL,,,,,0.15
36862,,,,COLLEGE CHEF  DPM PR  LCC,LISA HERMAN,VOID,copied for PAC wave 2; no QA review required,,YES,,&CLGCHEF,2023-02-01,,2023-01-24,,,CLGECHEF,,,,,,NO,SAMANTHA LYNCH,2039-12-31 00:00:00,,,,YES,PASS,PASS,,,,,FAIL,,,,,0.15
36859,1044.0,1044-2,MMI Dining Systems,MMI DINING +MA NO PRN PR,LAVERNE DOWNING,COMPLETED,,2023-02-02,YES,30660759,&MMI+MA,2023-01-25,MMI DINING CULINARY,2023-01-24,2023-02-09,2023-01-24 00:00:00,MMIDINNG,YES,1,MMIS,NO,,NO,JOHN RUSHBY,2039-12-31 00:00:00,,none,NEW,NO,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,0.95
36858,1314.0,1314-1,NOBU RESTAURANT,NOBU RESTAURANT         LCC,LISA HERMAN,VOID,copied for PAC wave 2; no QA review required,,YES,,&NBRT,2020-03-06,,2023-01-24,,,NOBU,,,,,,NO,SAMANTHA LYNCH,2039-12-31 00:00:00,,,,YES,PASS,FAIL,,,,,FAIL,,,,,0.1
36853,,,,SBE UMAMBI BURGER,LISA HERMAN,VOID,copied for PAC wave 2; no QA review required,,YES,,&SBEBURG,2023-02-01,,2023-01-24,,,UMAMBI,,,,,,NO,SAMANTHA LYNCH,2039-12-31 00:00:00,,,,NO,PASS,PASS,,,,,FAIL,,,,,0.15
36848,13860.0,13860-1,OGDEN VALLEY PIZZA,OGDEN VALLEY PIZZA LCC DPM,STEPHANIE BUCHHOLZ,COMPLETED,!nosplit frequency,,YES,30649755,&OGDENPI,2023-01-24,Ogden Valley Pizza,2023-01-23,2023-02-14,2023-01-23 00:00:00,OGDENPIZ,,5,C005OGVP,NO,,NO,ROBERT CRAIG,2039-12-31 00:00:00,,,NEW,YES,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,0.95
36846,0.0,0-&VZADVEN,VIZIENT,VIZ SAVOR ADVENTURE CROSSING,DUANA STEWART,COMPLETED,,2023-01-30,NO,30641265,&VZADVEN,2023-01-24,Vizient,2023-01-23,2023-01-30,2023-01-23 00:00:00,VIZIENT2,YES,OpSite 075,,NO,,NO,JULIE MEIER,2024-06-30 00:00:00,,,AMENDMENT,NO,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
36845,1005.0,1005-1,LSG SKY CHEF,LSG ALASKA AIRLINE NO PRN PR,STEPHANIE BUCHHOLZ,COMPLETED,,2023-02-10,YES,30821505,&LSGALKA,2023-02-01,LSG Sky Chef,2023-01-23,2023-02-10,2023-01-30 00:00:00,LSG,,,SKYCALSK,NO,,NO,JOHN RUSHBY,2039-12-31 00:00:00,,,AMENDMENT,NO,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0.9
36844,718.0,718-1,BOONDOCKS FOOD AND FUN,BOONDOCKS DPM PRICE RULE,DUANA STEWART,COMPLETED,,2023-01-30,YES,30645872,&BOONDCK,2023-03-01,Boondocks,2023-01-23,2023-03-16,2023-01-23 00:00:00,BOONDOCK,YES,OpSite 059,C059BNDK,NO,,NO,ROBERT CRAIG,2025-03-01 00:00:00,,,AMENDMENT,NO,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
36842,1005.0,1005-3,LSG SKY CHEF,LSG RETAIL NO PARENT ATTACHED,STEPHANIE BUCHHOLZ,COMPLETED,,2023-02-10,YES,30821505,&LSGRETA,2023-02-01,LSG Sky Chef,2023-01-23,2023-02-10,2023-01-30 00:00:00,LSG,,,SKYC RETL,NO,,NO,JOHN RUSHBY,2039-12-31 00:00:00,,,AMENDMENT,NO,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0.9
36841,,,,SHILO INNS,LISA HERMAN,VOID,PAC wave 2 copied - no QA review,,YES,,&SHILO,2023-02-01,,2023-01-23,,,SHILO,,,,,,NO,SAMANTHA LYNCH,2039-12-31 00:00:00,,,,NO,PASS,PASS,,,,,FAIL,,,,,0.15
36839,,,,HACHIYA EXPRESS DPM,DUANA STEWART,COMPLETED,,2023-01-30,YES,30638913,&HACHIYA,2023-01-24,Hachiya Express,2023-01-23,2023-02-03,2023-01-23 00:00:00,HACHIYA,YES,OpSite 137,C137HLCH,NO,,NO,ROBERT CRAIG,2026-01-26 00:00:00,2024-01-26 00:00:00,Annual 3% fees per unit increase,CORRECTION,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,0.95
36838,,,,INGALLINAS BOX LUNCH,LISA HERMAN,VOID,PAC wave 2 copied - no QA review,,YES,,&INGALLI,2023-02-01,,2023-01-23,,,INBOXLUN,,,,,,NO,SAMANTHA LYNCH,2039-12-31 00:00:00,,,,NO,PASS,PASS,,,,,FAIL,,,,,0.15
36837,1005.0,1005-2,LSG SKY CHEF,LSG NON-RETAIL NO PRN (AIRLINE,STEPHANIE BUCHHOLZ,COMPLETED,,2023-02-10,YES,30821505,&LSGNON,2023-02-01,LSG Sky Chef,2023-01-23,2023-02-10,2023-01-30 00:00:00,LSG,,,SKYC SKYC,NO,,NO,JOHN RUSHBY,2039-12-31 00:00:00,,,AMENDMENT,NO,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0.9
36836,1136.0,1136-10,RESTAURANT PARTNERS,WEBER GRILL,LISA HERMAN,VOID,copied; no QA review,,YES,,&WEBERGR,2023-01-24,,2023-01-23,,,,,,,,,NO,MICHELE BROWN,2039-12-31 00:00:00,,,,NO,FAIL,FAIL,,,,,PASS,,,,,0.05
36835,,,,TRIDENT SEAFOODS,LISA HERMAN,VOID,PAC wave 2 PR copy - no QA review,,YES,,&TRIDENT,2023-02-01,,2023-01-20,,,TRIDENT,,,,,,NO,SAMANTHA LYNCH,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,FAIL,,,,,0.05
36834,,,,THE BAY CLUBS COMPANY,LISA HERMAN,VOID,PAC wave 2 PR copy - no QA review,,YES,,&BAYCLUB,2023-02-01,,2023-01-20,,,BAYCLUBS,,,,,,NO,SAMANTHA LYNCH,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,FAIL,,,,,0.05
36833,,,,&M CULINARY CONCEPTS,LISA HERMAN,VOID,PAC wave 2 PR copy - no QA review,,YES,,&MCULIN,2023-02-01,,2023-01-20,,,MCULINRY,,,,,,NO,SAMANTHA LYNCH,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,FAIL,,,,,0.05
36831,,,,STONE OVEN,LISA HERMAN,VOID,PAC wave 2 PR copy - no QA review,,YES,,&STNEOVN,2023-02-01,,2023-01-20,,,STNEOVEN,,,,,,NO,SAMANTHA LYNCH,2039-12-31 00:00:00,,,,YES,FAIL,FAIL,,,,,FAIL,,,,,0.0
36830,1136.0,1136-10,RESTAURANT PARTNERS,CALIFORNA PARKS,LISA HERMAN,VOID,PAC wave 2 PR copy - no QA review,,YES,,&CALIPRK,2023-02-01,,2023-01-20,,,,,,,,,NO,SAMANTHA LYNCH,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,FAIL,,,,,0.05
36829,,,,PEI WEI ASIAN DINER/STIX,LISA HERMAN,VOID,PAC wave 2 PR copy - no QA review,,YES,,&PEIWEI,2023-02-01,,2023-01-20,,,PWSXHOLD,,,,,,NO,SAMANTHA LYNCH,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,FAIL,,,,,0.05
36828,13859.0,13859-1,GREENVILLE COUNTRY CLUB,&GREENVILLE COUNTRY CLUB   LCC,STEPHANIE BUCHHOLZ,COMPLETED,,2023-01-27,NO,30586128,&GRNVLCC,2023-01-22,Greenville Country Club,2023-01-20,2023-02-06,2023-01-20 00:00:00,GRNVLLCC,,137,,NO,,NO,CYNTHIA KREUL,2024-11-30 00:00:00,,,NEW,NO,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
36827,1105.0,1105-1,PIZZA PIE CAFÉ,PIZZA PIE CAFE,LISA HERMAN,VOID,PAC wave 2 PR copy - no QA review,,YES,,&PIZAPIE,2023-02-01,,2023-01-20,,,PIZZAPIE,,,,,,NO,SAMANTHA LYNCH,2039-12-31 00:00:00,,,,NO,FAIL,FAIL,,,,,FAIL,,,,,0.0
36825,1214.0,1214-2,TAHER HAVASU,TAHER PROGRAM III,LISA HERMAN,VOID,LCC copied; no QA review,,YES,,&TAHERP3,2023-01-22,,2023-01-20,,,TAHER,,,,,,NO,DAVID BROUSSARD,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,FAIL,,,,,0.05
36823,1214.0,1214-3,TAHER HAVASU,TAHER PROGRAM II,LISA HERMAN,VOID,LCC copied; no QA review,,YES,,&TAHERP2,2023-01-22,,2023-01-20,,,TAHER,,,,,,NO,DAVID BROUSSARD,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,FAIL,,,,,0.05
36821,,,,BEVARIS ALLIANCE +1.5%,LISA HERMAN,VOID,PAC wave 2 PR copy - no QA review,,YES,,&BEVARIS,2023-02-01,,2023-01-20,,,BEVARIS,,,,,,NO,SAMANTHA LYNCH,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,FAIL,,,,,0.05
36820,13051.0,2514-1,EGGS UP GRILL,&EGG UP GRILL DPM PR,STEPHANIE BUCHHOLZ,COMPLETED,,2023-01-27,NO,30591467,&EGGUP,2023-01-21,Eggs Up Grill,2023-01-20,2023-02-06,2023-01-20 00:00:00,EGGSUP,,137,EGGG,NO,,NO,ROBERT CRAIG,2025-02-28 00:00:00,,,CORRECTION,YES,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,0.95
36818,,,,STONE BREWING,LISA HERMAN,VOID,PAC wave 2 PR copy - no QA review,,YES,,&STNEBRW,2023-02-01,,2023-01-20,,,STNEBREW,,,,,,NO,SAMANTHA LYNCH,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,FAIL,,,,,0.05
36817,1136.0,1136-1,RESTAURANT PARTNERS,&TAHER PROGRAM 1 LCC PRICE RUL,LISA HERMAN,COMPLETED,,2023-02-02,YES,30594208,&TAHERP1,2023-01-22,Taher,2023-01-20,2023-02-01,2023-01-20 00:00:00,TAHER,YES,047,TAHE,NO,,NO,DAVID BROUSSARD,2039-12-31 00:00:00,,none,AMENDMENT,YES,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,0.95
36815,,,,HIGH FLYING FOODS,LISA HERMAN,VOID,PAC wave 2 PR copy - no QA review,,YES,,&HIGHFLY,2023-02-01,,2023-01-20,,,HIGHFLYN,,,,,,NO,SAMANTHA LYNCH,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,FAIL,,,,,0.05
36813,,,,SELMAS CHICAGO PIZZERIA,LISA HERMAN,VOID,PAC wave 2 PR copy - no QA review,,YES,,&SELMAS,2023-02-01,,2023-01-20,,,SELMAS,,,,,,NO,SAMANTHA LYNCH,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,FAIL,,,,,0.05
36812,13857.0,13857-1,BLUEBERRY GRILL,BLUEBERRY GRILLS   LCC  DPM,STEPHANIE BUCHHOLZ,COMPLETED,,2023-01-26,NO,30566581,&BLUEBRY,2023-01-21,Blueberry Grill,2023-01-19,2023-02-06,2023-01-19 00:00:00,BLUEBERR,,163,,NO,,NO,DAVID BROUSSARD,2025-12-08 00:00:00,2023-12-09 00:00:00,3% annually,NEW,YES,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0.95
36811,,,,CITY GROUP HOSPITALITY LLC DPM,DUANA STEWART,COMPLETED,,2023-01-20,YES,30551989,&CITYGRP,2023-01-20,City Group Hospitality,2023-01-19,2023-02-14,2023-01-19 00:00:00,CITYGRP,YES,OpSite 023,C023CGHP,NO,,NO,DAVID BROUSSARD,2026-01-30 00:00:00,,,AMENDMENT,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
36810,,,,SMOKIN JS WOLOHAN,LISA HERMAN,VOID,PAC wave 2 - copied PR - no QA review required,,YES,,&SMOKINJ,2023-02-01,,2023-01-19,,,SMOKINJ,,,,,,NO,SAMANTHA LYNCH,2039-12-31 00:00:00,,,,YES,PASS,PASS,,,,,FAIL,,,,,0.15
36809,3283.0,3283-1,JACK BROWNS,JACK BROWNS DPM PR LCC,LISA HERMAN,VOID,PAC wave 2 - copied PR - no QA review required,,YES,,&JACKBRN,2023-02-01,,2023-01-19,,,JACKBRWN,,,,,,NO,SAMANTHA LYNCH,2039-12-31 00:00:00,,,,NO,PASS,PASS,,,,,FAIL,,,,,0.15
36808,,,,&CLUSTERTRUCK LLC CLST DPM LCC,LISA HERMAN,VOID,copied per PR note; no QA review,,NO,,&CLUSTER,2023-01-22,,2023-01-19,,,CLUSTER,,,,,,NO,CYNTHIA KREUL,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
36807,1136.0,1136-11,RESTAURANT PARTNERS,OXFORD SUTIES LCC PRICE RULE,LISA HERMAN,VOID,PAC wave 2 - copied PR - no QA review required,,YES,,&OXSUITE,2023-02-01,,2023-01-19,,,,,,,,,NO,SAMANTHA LYNCH,2039-12-31 00:00:00,,,,NO,PASS,PASS,,,,,FAIL,,,,,0.15
36806,1314.0,1314-1,NOBU RESTAURANT,NOBU RESTAURANT         LCC,LISA HERMAN,VOID,copied for PAC wave 2; no QA review required,,YES,,&NBRT,2023-02-01,,2023-01-19,,,NOBU,,,,,,NO,SAMANTHA LYNCH,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
36805,,,,&HANGRY JOES HOT CHICKENDPMLCC,LISA HERMAN,VOID,PAC wave 2 - copied PR - no QA review required,,YES,,&HANGRYJ,2023-02-01,,2023-01-19,,,HANGRYJO,,,,,,NO,SAMANTHA LYNCH,2039-12-31 00:00:00,,,,YES,PASS,PASS,,,,,FAIL,,,,,0.15
36802,,,,BC HOSPITALITY DPM PR  LCC,LISA HERMAN,VOID,PAC wave 2 - copied PR - no QA review required,,YES,,&BCHOSPI,2023-02-01,,2023-01-19,,,BCHOSPIT,,,,,,NO,SAMANTHA LYNCH,2039-12-31 00:00:00,,,,YES,PASS,FAIL,,,,,FAIL,,,,,0.1
36801,1136.0,1136-10,RESTAURANT PARTNERS,HARBORSIDE         LCC,STEPHANIE BUCHHOLZ,COMPLETED,,2023-01-27,NO,30594965,&HARBRSD,2023-01-20,Harborside,2023-01-19,2023-02-03,2023-01-20 00:00:00,HARBORSD,YES,22,C022HBWH,NO,,NO,MICHELE BROWN,2039-12-31 00:00:00,2023-11-01 00:00:00,3% annual,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
36800,,,,PHILZ COFFEE,LISA HERMAN,VOID,copied for PAC wave 2; no QA review required,,YES,,&PHILCOF,2023-02-01,,2023-01-18,2023-07-28,,PHILZCOF,,,,,,NO,SAMANTHA LYNCH,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
36799,13856.0,13856-1,MR SUBB,MR SUBB LCC DPM,LAVERNE DOWNING,COMPLETED,needed full MSA,2023-01-23,NO,30534295,&MRSUBB,2023-01-19,Mr Subb,2023-01-18,2023-02-03,2023-01-18 00:00:00,MRSUBB,YES,25,C025MSBB,NO,,NO,ROBERT CRAIG,2025-12-31 00:00:00,2024-01-01 00:00:00,3% increase on fee items ,AMENDMENT,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,0.9
36796,13858.0,13858-1,BORN HOSPITALITY,BORN HOSPITALITY   LCC,STEPHANIE BUCHHOLZ,COMPLETED,No OT folder and NID created yet,2023-01-27,NO,30569365,&BORNHOS,2023-01-19,Born Hosptiality,2023-01-18,2023-02-03,2023-01-19 00:00:00,BORNHOSP,,10,,NO,,NO,MICHELE BROWN,2039-12-31 00:00:00,2024-01-01 00:00:00,.04/CASE,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
36795,13855.0,13855-2,GFY HOSPITALITY,GFY HOSP DBA SIDELINES GRILLE,STEPHANIE BUCHHOLZ,COMPLETED,,2023-01-20,NO,30518226,&SIDELIN,2023-01-20,GFY Hospitality,2023-01-18,2023-02-06,2023-01-18 00:00:00,SIDELINE,,2,,NO,,NO,DAVID BROUSSARD,2039-12-31 00:00:00,,,AMENDMENT,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
36794,1136.0,1136-10,RESTAURANT PARTNERS,BEHIND THE SCENES LCC PR,STEPHANIE BUCHHOLZ,COMPLETED,,2023-01-31,NO,30588710,&BEHIND,2023-01-21,Behind the Scenes,2023-01-18,2023-02-06,2023-01-20 00:00:00,BEHINDTS,,36,BHTS,NO,,NO,JOHN RUSHBY,2025-10-25 00:00:00,,,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
36793,,,,TABLESIDE PARTNERS,LISA HERMAN,VOID,copied for PAC wave 2; no QA review required,,YES,,&TBLSIDE,2023-02-01,,2023-01-18,2023-01-24,,TBLESIDE,,,,,,NO,SAMANTHA LYNCH,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
36792,,,,SALTCREEK GRILL,LISA HERMAN,VOID,copied for PAC wave 2; no QA review required,,YES,,&SALTCRK,2023-02-01,,2023-01-18,2023-01-24,,SALTCRK,,,,,,NO,SAMANTHA LYNCH,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
36791,1220.0,1220-1,TERIYAKI MADNESS,TERIYAKI MADNESS DPM PRICERULE,LISA HERMAN,COMPLETED,,2023-01-27,YES,30545786,&TERIYAK,2023-02-01,Teriyaki Madness,2023-01-18,,2023-01-18 00:00:00,TERIMAD,YES,Joey Palazzolo,TYMD,NO,,NO,ROBERT CRAIG,2039-12-31 00:00:00,2025-02-01 00:00:00,annual fee increase per CPI,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
36790,,,,GRUMPS LCC PRICE RULE,STEPHANIE BUCHHOLZ,VOID,,,YES,,&GRUMPS,2023-01-02,,2023-01-18,,,GRUMPS,,,,,,NO,STEPHANIE BUCHHOLZ,2039-12-31 00:00:00,,,AMENDMENT,YES,FAIL,FAIL,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,0.8
36789,1389.0,1389-1,BUFFALO WINGS AND RINGS,BUFFALO WINGS & RINGS,STEPHANIE BUCHHOLZ,COMPLETED,,2023-01-20,NO,30534068,&BWR,2023-01-20,Buffalo Wings & Rings,2023-01-18,2023-02-06,2023-01-18 00:00:00,BUFWAR,,,BWAR,,,NO,DAVID BROUSSARD,2039-12-31 00:00:00,,,AMENDMENT,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
36788,,,,HERITAGE RESTAURANT BRANDS,LISA HERMAN,VOID,copied for PAC wave 2; no QA review required,,YES,,&HERITAG,2023-02-01,,2023-01-18,2023-01-24,,HERRESTG,,,,,,NO,SAMANTHA LYNCH,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
36786,,,,MODERN REST CONCEPT/LEMONADE,LISA HERMAN,VOID,copied for PAC wave 2; no QA review required,,YES,,&MRCLEM,2023-02-01,,2023-01-18,2023-01-24,,MDRNREST,,,,,,NO,SAMANTHA LYNCH,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
36785,,,,KAISER GRILL GROUP,LISA HERMAN,VOID,copied for PAC wave 2; no QA review required,,YES,,&KAISER,2023-02-01,,2023-01-18,2023-01-24,,KAISER,,,,,,NO,SAMANTHA LYNCH,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
36784,,,,JIMMYS FAMOUS AMERICAN TAV,LISA HERMAN,VOID,copied for PAC wave 2; no QA review required,,YES,,&JFAT,2023-02-01,,2023-01-18,2023-01-24,,JIMMYS,,,,,,NO,SAMANTHA LYNCH,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,PASS,,,,,0.1
36782,,,,STONEFIRE PIZZA,LISA HERMAN,VOID,copied for PAC wave 2; no QA review required,,YES,,&STNFIRE,2023-02-01,,2023-01-17,2023-01-24,,STNEFIRE,,,,,,NO,SAMANTHA LYNCH,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
36780,919.0,919-13,HILTON,"HILTON DROP T4 $2,500-$3749.99",LAVERNE DOWNING,COMPLETED,,2023-01-19,YES,30504434,&HILTT4,2023-02-01,Hilton,2023-01-17,2023-01-20,2023-01-17 00:00:00,HILTON,YES,CMU,HILT,NO,,NO,JESSICA RODRIGUEZ,2025-12-31 00:00:00,2024-01-01 00:00:00,drop size calculated twice annually using trailing 12 month period,NEW,NO,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
36779,2126.0,2126-1,CHURROMANIA,CHURROMANIA LCC PRICE RULE,LISA HERMAN,COMPLETED,,2023-01-20,YES,30509311,&CHURROM,2023-01-19,Churromania,2023-01-17,,2023-01-17 00:00:00,CHURRO,YES,016,C016CHRM,NO,,NO,JOHN RUSHBY,2039-12-31 00:00:00,2023-09-01 00:00:00,annual fee increase,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,0.95
36778,919.0,919-12,HILTON,"HILTON DROP T5 $3,750 AND >",LAVERNE DOWNING,COMPLETED,,2023-01-19,YES,30504434,&HILTT5,2023-02-01,Hilton,2023-01-17,2023-01-20,2023-01-17 00:00:00,HILTON,YES,CMU,HILT,NO,,NO,JESSICA RODRIGUEZ,2025-12-31 00:00:00,2024-01-01 00:00:00,drop size calculated twice annually using trailing 12 month period,NEW,NO,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
36777,,,,CRUISERS ROUTE 66 CAFE-LCC,LISA HERMAN,VOID,copied for PAC wave 2; no QA review required,,YES,,&CRSRT66,2023-02-01,,2023-01-17,2023-01-24,,CR66CAFE,,,,,,NO,SAMANTHA LYNCH,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
36776,685.0,685-1,ATOMIC COWBOY,ATOMIC COWBOY,LISA HERMAN,VOID,copied for PAC wave 2; no QA review required,,YES,,&ATOMIC,2023-02-01,,2023-01-17,2023-01-24,,ATOMIC,,,,,,NO,SAMANTHA LYNCH,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
36775,,,,CORE GROUP - MA   LCC DPM,LISA HERMAN,COMPLETED,,2023-01-19,YES,30511140,&COREGMA,2023-01-19,Core Group,2023-01-17,,2023-01-17 00:00:00,CORECHOS,YES,038,C038CCGP,NO,,NO,DAVID BROUSSARD,2039-12-31 00:00:00,,NONE,NEW,NO,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
36774,919.0,919-14,HILTON,"HILTON DROP T3 $1,250-$2499.99",LAVERNE DOWNING,COMPLETED,,2023-01-19,YES,30504434,&HILTT3,2023-02-01,Hilton,2023-01-17,2023-01-20,2023-01-17 00:00:00,HILTON,YES,CMU,HILT,NO,,NO,JESSICA RODRIGUEZ,2025-12-31 00:00:00,2024-01-01 00:00:00,drop size calculated twice annually using trailing 12 month period,NEW,NO,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
36773,12341.0,12341-1,TWO HANDS AMERICA INC,TWO HANDS AMERICA PR,,VOID,copied local for PAC wave 2 prep; no QA review,,YES,,&2HANDS,2023-02-01,,2023-01-17,,,TWOHANDS,,,,,,NO,SAMANTHA LYNCH,2039-12-31 00:00:00,,,,YES,PASS,PASS,,,,,FAIL,,,,,0.15
36771,919.0,919-10,HILTON,"HILTON DROP T1 < $1,000",LAVERNE DOWNING,COMPLETED,,2023-01-19,YES,30504434,&HILTT1,2023-02-01,Hilton,2023-01-17,2023-01-20,2023-01-17 00:00:00,HILTON,YES,CMU,HILT,NO,,NO,JESSICA RODRIGUEZ,2025-12-31 00:00:00,2024-01-01 00:00:00,drop size calculated twice annually using trailing 12 month period,NEW,NO,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
36770,,,,DIRT DOG INC,LISA HERMAN,VOID,copied for PAC wave 2; no QA review required,,YES,,&DIRTDOG,2023-02-01,,2023-01-17,2023-01-24,,DIRTDOG,,,,,,NO,SAMANTHA LYNCH,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
36769,,,,FIRST TO MARKET (CHIN CHIN),LISA HERMAN,VOID,copied for PAC wave 2; no QA review required,,YES,,&FTMCHIN,2023-02-01,,2023-01-17,2023-01-24,,CHINCHIN,,,,,,NO,SAMANTHA LYNCH,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
36768,,,,SLAM DUNK PIZZA,LISA HERMAN,VOID,copied for PAC wave 2; no QA review required,,YES,,&SLMDUNK,2023-02-01,,2023-01-17,2023-01-24,,SLAMDUNK,,,,,,NO,SAMANTHA LYNCH,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
36767,,,,AZTECA,LISA HERMAN,VOID,copied for PAC wave 2; no QA review required,,YES,,&AZTECA,2023-02-01,,2023-01-17,2023-01-24,,AZTCREST,,,,,,NO,SAMANTHA LYNCH,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
